Time,subsurface_temperature(mean within 1h),wind_direction(most frequent)
2023-01-01 00:00:00-06:00,29.61972027972028,WSW
2023-01-01 12:00:00-06:00,29.729718309859155,WSW
2023-01-02 00:00:00-06:00,28.494405594405592,W
2023-01-02 12:00:00-06:00,28.289928057553954,NE
2023-01-03 00:00:00-06:00,28.05191176470588,NE
2023-01-03 12:00:00-06:00,27.8448951048951,NE
2023-01-04 00:00:00-06:00,28.577410071942445,NE
2023-01-04 12:00:00-06:00,29.582127659574468,NNE
2023-01-05 00:00:00-06:00,29.457342657342654,NNE
2023-01-05 12:00:00-06:00,29.43846153846154,N
2023-01-06 00:00:00-06:00,27.676223776223775,WSW
2023-01-06 12:00:00-06:00,26.26589928057554,WSW
2023-01-07 00:00:00-06:00,22.970845070422538,WSW
2023-01-07 12:00:00-06:00,22.950212765957446,WSW
2023-01-08 00:00:00-06:00,21.653191489361703,SW
2023-01-08 12:00:00-06:00,22.668695652173913,SW
2023-01-09 00:00:00-06:00,22.373802816901406,ENE
2023-01-09 12:00:00-06:00,24.549285714285716,WSW
2023-01-10 00:00:00-06:00,26.577985611510794,WSW
2023-01-10 12:00:00-06:00,27.411285714285714,WSW
2023-01-11 00:00:00-06:00,27.94239436619718,ENE
2023-01-11 12:00:00-06:00,29.466153846153844,N
2023-01-12 00:00:00-06:00,29.64,N
2023-01-12 12:00:00-06:00,29.021250000000002,N
2023-01-13 00:00:00-06:00,27.57375,NNE
2023-01-13 12:00:00-06:00,27.19375,SSW
2023-01-14 00:00:00-06:00,25.54625,SSE
2023-01-14 12:00:00-06:00,27.045,SSW
2023-01-15 00:00:00-06:00,28.186249999999998,SSW
2023-01-15 12:00:00-06:00,30.447500000000005,SSE
2023-01-16 00:00:00-06:00,31.0625,ENE
2023-01-16 12:00:00-06:00,31.48375,NE
2023-01-17 00:00:00-06:00,31.168750000000003,N
2023-01-17 12:00:00-06:00,31.549999999999997,N
2023-01-18 00:00:00-06:00,31.383216783216785,W
2023-01-18 12:00:00-06:00,31.712500000000002,ENE
2023-01-19 00:00:00-06:00,31.411250000000003,NE
2023-01-19 12:00:00-06:00,31.3675,N
2023-01-20 00:00:00-06:00,30.880000000000003,N
2023-01-20 12:00:00-06:00,30.994999999999997,WSW
2023-01-21 00:00:00-06:00,29.668750000000003,WSW
2023-01-21 12:00:00-06:00,29.42125,WSW
2023-01-22 00:00:00-06:00,28.756249999999998,N
2023-01-22 12:00:00-06:00,28.1175,WSW
2023-01-23 00:00:00-06:00,27.0375,SW
2023-01-23 12:00:00-06:00,27.58,WSW
2023-01-24 00:00:00-06:00,28.102500000000003,WSW
2023-01-24 12:00:00-06:00,28.39875,SW
2023-01-25 00:00:00-06:00,28.9575,SW
2023-01-25 12:00:00-06:00,28.8675,N
2023-01-26 00:00:00-06:00,26.68125,N
2023-01-26 12:00:00-06:00,25.54013986013986,SSW
2023-01-27 00:00:00-06:00,25.64875,SW
2023-01-27 12:00:00-06:00,27.80625,N
2023-01-28 00:00:00-06:00,24.56375,NNE
2023-01-28 12:00:00-06:00,22.935,N
2023-01-29 00:00:00-06:00,20.65375,N
2023-01-29 12:00:00-06:00,20.17625,WSW
2023-01-30 00:00:00-06:00,17.6525,SW
2023-01-30 12:00:00-06:00,16.9825,WSW
2023-01-31 00:00:00-06:00,14.14625,SW
2023-01-31 12:00:00-06:00,15.2575,SW
2023-02-01 00:00:00-06:00,15.61125,WSW
2023-02-01 12:00:00-06:00,17.7275,WSW
2023-02-02 00:00:00-06:00,18.12875,WSW
2023-02-02 12:00:00-06:00,19.137500000000003,N
2023-02-03 00:00:00-06:00,14.709999999999999,N
2023-02-03 12:00:00-06:00,13.53,S
2023-02-04 00:00:00-06:00,13.45625,SSW
2023-02-04 12:00:00-06:00,17.455,WSW
2023-02-05 00:00:00-06:00,19.709999999999997,N
2023-02-05 12:00:00-06:00,22.98625,NNE
2023-02-06 00:00:00-06:00,22.598750000000003,SSE
2023-02-06 12:00:00-06:00,25.26375,S
2023-02-07 00:00:00-06:00,27.27,N
2023-02-07 12:00:00-06:00,29.502499999999998,WSW
2023-02-08 00:00:00-06:00,28.383636363636363,WSW
2023-02-08 12:00:00-06:00,30.73,SSW
2023-02-09 00:00:00-06:00,30.493750000000002,NNE
2023-02-09 12:00:00-06:00,30.799999999999997,N
2023-02-10 00:00:00-06:00,28.27,N
2023-02-10 12:00:00-06:00,28.262500000000003,SW
2023-02-11 00:00:00-06:00,27.74,SW
2023-02-11 12:00:00-06:00,30.373749999999998,SW
2023-02-12 00:00:00-06:00,30.0775,WSW
2023-02-12 12:00:00-06:00,31.407500000000002,WSW
2023-02-13 00:00:00-06:00,30.72625,WSW
2023-02-13 12:00:00-06:00,32.232499999999995,SSW
2023-02-14 00:00:00-06:00,32.215,SW
2023-02-14 12:00:00-06:00,32.83154929577465,SE
2023-02-15 00:00:00-06:00,32.765,N
2023-02-15 12:00:00-06:00,32.77625,N
2023-02-16 00:00:00-06:00,29.883750000000003,NNE
2023-02-16 12:00:00-06:00,29.397499999999997,N
2023-02-17 00:00:00-06:00,26.36875,NNW
2023-02-17 12:00:00-06:00,27.7125,SW
2023-02-18 00:00:00-06:00,28.10375,WSW
2023-02-18 12:00:00-06:00,30.26125,SE
2023-02-19 00:00:00-06:00,30.075000000000003,SW
2023-02-19 12:00:00-06:00,30.8125,W
2023-02-20 00:00:00-06:00,29.064999999999998,SSW
2023-02-20 12:00:00-06:00,29.125,WSW
2023-02-21 00:00:00-06:00,26.91846153846154,N
2023-02-21 12:00:00-06:00,25.456249999999997,NE
2023-02-22 00:00:00-06:00,24.895,NE
2023-02-22 12:00:00-06:00,25.84,NE
2023-02-23 00:00:00-06:00,25.674999999999997,NE
2023-02-23 12:00:00-06:00,26.065,WNW
2023-02-24 00:00:00-06:00,22.16375,WSW
2023-02-24 12:00:00-06:00,21.91118881118881,SSW
2023-02-25 00:00:00-06:00,21.4075,SSW
2023-02-25 12:00:00-06:00,24.08881118881119,WSW
2023-02-26 00:00:00-06:00,23.78875,SW
2023-02-26 12:00:00-06:00,26.522676056338028,SE
2023-02-27 00:00:00-06:00,28.473750000000003,E
2023-02-27 12:00:00-06:00,29.706249999999997,N
2023-02-28 00:00:00-06:00,28.564999999999998,WSW
2023-02-28 12:00:00-06:00,30.678321678321677,SE
2023-03-01 00:00:00-06:00,31.37818181818182,SE
2023-03-01 12:00:00-06:00,31.450000000000003,NNE
2023-03-02 00:00:00-06:00,29.970000000000002,NNE
2023-03-02 12:00:00-06:00,30.5425,SSW
2023-03-03 00:00:00-06:00,30.375,SW
2023-03-03 12:00:00-06:00,32.169999999999995,WSW
2023-03-04 00:00:00-06:00,31.462500000000002,WSW
2023-03-04 12:00:00-06:00,32.38375,WSW
2023-03-05 00:00:00-06:00,30.901249999999997,NNW
2023-03-05 12:00:00-06:00,32.00255319148936,ENE
2023-03-06 00:00:00-06:00,31.692758620689656,NE
2023-03-06 12:00:00-06:00,32.451249999999995,NNE
2023-03-07 00:00:00-06:00,31.436690647482013,NE
2023-03-07 12:00:00-06:00,33.861250000000005,E
2023-03-08 00:00:00-06:00,33.35712230215827,ESE
2023-03-08 12:00:00-06:00,32.903749999999995,NE
2023-03-09 00:00:00-06:00,32.03875,NE
2023-03-09 12:00:00-06:00,32.474999999999994,ENE
2023-03-10 00:00:00-06:00,31.596249999999998,NE
2023-03-10 12:00:00-06:00,32.58,ENE
2023-03-11 00:00:00-06:00,31.974999999999998,ESE
2023-03-11 12:00:00-06:00,31.793566433566436,SSE
2023-03-12 00:00:00-06:00,31.4175,WSW
2023-03-12 13:00:00-05:00,32.0925,NNE
2023-03-13 01:00:00-05:00,30.75375,NNE
2023-03-13 13:00:00-05:00,32.03625,NNW
2023-03-14 01:00:00-05:00,30.14,SSW
2023-03-14 13:00:00-05:00,31.849999999999998,SSW
2023-03-15 01:00:00-05:00,31.596249999999998,SSW
2023-03-15 13:00:00-05:00,35.05446153846154,SSW
2023-03-16 01:00:00-05:00,35.900000000000006,SW
2023-03-16 13:00:00-05:00,34.59,N
2023-03-17 01:00:00-05:00,30.29062937062937,N
2023-03-17 13:00:00-05:00,30.293146853146855,N
2023-03-18 01:00:00-05:00,27.72875,N
2023-03-18 13:00:00-05:00,29.93375,N
2023-03-19 01:00:00-05:00,28.185,WSW
2023-03-19 13:00:00-05:00,30.956249999999997,SW
2023-03-20 01:00:00-05:00,31.32875,NE
2023-03-20 13:00:00-05:00,33.63875,NE
2023-03-21 01:00:00-05:00,32.12625,ENE
2023-03-21 13:00:00-05:00,34.51875,ESE
2023-03-22 01:00:00-05:00,35.1625,WSW
2023-03-22 13:00:00-05:00,35.27250000000001,N
2023-03-23 01:00:00-05:00,33.09375,N
2023-03-23 13:00:00-05:00,35.974999999999994,NNW
2023-03-24 01:00:00-05:00,34.03375,NNE
2023-03-24 13:00:00-05:00,37.3825,NE
2023-03-25 01:00:00-05:00,37.7725,NE
2023-03-25 13:00:00-05:00,40.69125,W
2023-03-26 01:00:00-05:00,38.53625,N
2023-03-26 13:00:00-05:00,40.68375,N
2023-03-27 01:00:00-05:00,38.635,N
2023-03-27 13:00:00-05:00,40.24875,W
2023-03-28 01:00:00-05:00,37.41375,N
2023-03-28 13:00:00-05:00,37.795,WSW
2023-03-29 01:00:00-05:00,34.48625,N
2023-03-29 13:00:00-05:00,35.46625,W
2023-03-30 01:00:00-05:00,33.017500000000005,W
2023-03-30 13:00:00-05:00,34.05174825174825,ENE
2023-03-31 01:00:00-05:00,35.127500000000005,ENE
2023-03-31 13:00:00-05:00,35.88375,NE
2023-04-01 01:00:00-05:00,34.767500000000005,NNE
2023-04-01 13:00:00-05:00,36.5575,SW
2023-04-02 01:00:00-05:00,35.9975,SSE
2023-04-02 13:00:00-05:00,41.0325,WSW
2023-04-03 01:00:00-05:00,40.548750000000005,WSW
2023-04-03 13:00:00-05:00,42.52875,N
2023-04-04 01:00:00-05:00,41.52,NE
2023-04-04 13:00:00-05:00,40.30125,ENE
2023-04-05 01:00:00-05:00,39.1786013986014,WSW
2023-04-05 13:00:00-05:00,39.995000000000005,W
2023-04-06 01:00:00-05:00,36.830000000000005,WSW
2023-04-06 13:00:00-05:00,39.669999999999995,WSW
2023-04-07 01:00:00-05:00,38.11625,SE
2023-04-07 13:00:00-05:00,42.52375,ENE
2023-04-08 01:00:00-05:00,43.2075,ENE
2023-04-08 13:00:00-05:00,48.29375,S
2023-04-09 01:00:00-05:00,49.8175,SW
2023-04-09 13:00:00-05:00,52.5025,SW
2023-04-10 01:00:00-05:00,51.54375,S
2023-04-10 13:00:00-05:00,55.3675,WSW
2023-04-11 01:00:00-05:00,55.02625,SW
2023-04-11 13:00:00-05:00,60.081250000000004,SW
2023-04-12 01:00:00-05:00,60.932500000000005,SW
2023-04-12 13:00:00-05:00,65.6275,NW
2023-04-13 01:00:00-05:00,65.69,SW
2023-04-13 13:00:00-05:00,68.85375,SSW
2023-04-14 01:00:00-05:00,68.0475,SSW
2023-04-14 13:00:00-05:00,70.27875,SW
2023-04-15 01:00:00-05:00,66.18,N
2023-04-15 13:00:00-05:00,59.239999999999995,N
2023-04-16 01:00:00-05:00,53.28125,N
2023-04-16 13:00:00-05:00,49.2925,N
2023-04-17 01:00:00-05:00,46.08125,N
2023-04-17 13:00:00-05:00,50.59875,N
2023-04-18 01:00:00-05:00,49.642500000000005,NNW
2023-04-18 13:00:00-05:00,53.181250000000006,SSE
2023-04-19 01:00:00-05:00,52.96,ESE
2023-04-19 13:00:00-05:00,51.1227972027972,E
2023-04-20 01:00:00-05:00,48.743750000000006,NE
2023-04-20 13:00:00-05:00,47.3427972027972,WSW
2023-04-21 01:00:00-05:00,45.64625,WSW
2023-04-21 13:00:00-05:00,46.8775,W
2023-04-22 01:00:00-05:00,45.09090909090909,N
2023-04-22 13:00:00-05:00,44.75875,N
2023-04-23 01:00:00-05:00,43.275000000000006,N
2023-04-23 13:00:00-05:00,46.368750000000006,SW
2023-04-24 01:00:00-05:00,45.645,W
2023-04-24 13:00:00-05:00,48.60375,NE
2023-04-25 01:00:00-05:00,46.98375,NE
2023-04-25 13:00:00-05:00,50.52125,ENE
2023-04-26 01:00:00-05:00,49.02625,ENE
2023-04-26 13:00:00-05:00,52.3425,SSW
2023-04-27 01:00:00-05:00,52.37625,SW
2023-04-27 13:00:00-05:00,54.005,ENE
2023-04-28 01:00:00-05:00,53.30375,NE
2023-04-28 13:00:00-05:00,51.6125,NNE
2023-04-29 01:00:00-05:00,49.34,N
2023-04-29 13:00:00-05:00,50.825,N
2023-04-30 01:00:00-05:00,49.77625,N
2023-04-30 13:00:00-05:00,50.2925,NNE
2023-05-01 01:00:00-05:00,49.78625,N
2023-05-01 13:00:00-05:00,54.49125,NNE
2023-05-02 01:00:00-05:00,53.57875,N
2023-05-02 13:00:00-05:00,57.074999999999996,N
2023-05-03 01:00:00-05:00,55.6725,NNE
2023-05-03 13:00:00-05:00,59.802499999999995,SSW
2023-05-04 01:00:00-05:00,59.966249999999995,SW
2023-05-04 13:00:00-05:00,64.6475,ENE
2023-05-05 01:00:00-05:00,63.942499999999995,NE
2023-05-05 13:00:00-05:00,64.5875,ESE
2023-05-06 01:00:00-05:00,63.37375,E
2023-05-06 13:00:00-05:00,62.447500000000005,SE
2023-05-07 01:00:00-05:00,60.96875,WSW
2023-05-07 13:00:00-05:00,65.8375,SW
2023-05-08 01:00:00-05:00,65.6725,N
2023-05-08 13:00:00-05:00,68.50625,N
2023-05-09 01:00:00-05:00,67.395,SSE
2023-05-09 13:00:00-05:00,66.98875,SE
2023-05-10 01:00:00-05:00,65.33,SSW
2023-05-10 13:00:00-05:00,69.72625,S
2023-05-11 01:00:00-05:00,69.513006993007,S
2023-05-11 13:00:00-05:00,70.93125,ENE
2023-05-12 01:00:00-05:00,70.30000000000001,ENE
2023-05-12 13:00:00-05:00,71.5075,SE
2023-05-13 01:00:00-05:00,69.30375,E
2023-05-13 13:00:00-05:00,67.67375,ENE
2023-05-14 01:00:00-05:00,64.36625,NE
2023-05-14 13:00:00-05:00,64.755,WSW
2023-05-15 01:00:00-05:00,63.848749999999995,N
2023-05-15 13:00:00-05:00,68.3525,SW
2023-05-16 01:00:00-05:00,67.87,SW
2023-05-16 13:00:00-05:00,70.88625,E
2023-05-17 01:00:00-05:00,69.85577464788733,E
2023-05-17 13:00:00-05:00,70.185,S
2023-05-18 01:00:00-05:00,68.375,SW
2023-05-18 13:00:00-05:00,66.9531914893617,SW
2023-05-19 01:00:00-05:00,64.7575,N
2023-05-19 13:00:00-05:00,64.88965034965034,NNE
2023-05-20 01:00:00-05:00,63.052499999999995,W
2023-05-20 13:00:00-05:00,68.14727272727272,SSW
2023-05-21 01:00:00-05:00,67.53678321678322,SW
2023-05-21 13:00:00-05:00,71.82657342657343,ENE
2023-05-22 01:00:00-05:00,71.02625,SW
2023-05-22 13:00:00-05:00,74.62375,SSW
2023-05-23 01:00:00-05:00,73.48375,SW
2023-05-23 13:00:00-05:00,76.98625,SSW
2023-05-24 01:00:00-05:00,75.36875,NE
2023-05-24 13:00:00-05:00,75.92625,E
2023-05-25 01:00:00-05:00,73.4675,SSE
2023-05-25 13:00:00-05:00,76.0225,SSE
2023-05-26 01:00:00-05:00,74.29374999999999,S
2023-05-26 13:00:00-05:00,77.29374999999999,SSE
2023-05-27 01:00:00-05:00,75.47314685314686,SSW
2023-05-27 13:00:00-05:00,78.88749999999999,SSE
2023-05-28 01:00:00-05:00,77.24375,S
2023-05-28 13:00:00-05:00,79.3175,SSE
2023-05-29 01:00:00-05:00,77.71125,S
2023-05-29 13:00:00-05:00,81.50875,SSW
2023-05-30 01:00:00-05:00,79.9275,SSW
2023-05-30 13:00:00-05:00,82.71,SSW
2023-05-31 01:00:00-05:00,81.3725,SSW
2023-05-31 13:00:00-05:00,84.5425,SSW
2023-06-01 01:00:00-05:00,83.3125,SSW
2023-06-01 13:00:00-05:00,85.32499999999999,S
2023-06-02 01:00:00-05:00,83.0225,S
2023-06-02 13:00:00-05:00,83.01,SSE
2023-06-03 01:00:00-05:00,81.3425,NE
2023-06-03 13:00:00-05:00,84.49625,NE
2023-06-04 01:00:00-05:00,83.2911888111888,NE
2023-06-04 13:00:00-05:00,86.44875,NE
2023-06-05 01:00:00-05:00,84.735,ENE
2023-06-05 13:00:00-05:00,85.07125,NE
2023-06-06 01:00:00-05:00,83.24375,NE
2023-06-06 13:00:00-05:00,83.61125,ENE
2023-06-07 01:00:00-05:00,82.4325,ENE
2023-06-07 13:00:00-05:00,84.18625,E
2023-06-08 01:00:00-05:00,82.64375000000001,ESE
2023-06-08 13:00:00-05:00,84.4775,ENE
2023-06-09 01:00:00-05:00,81.99375,NE
2023-06-09 13:00:00-05:00,84.23146853146854,SW
2023-06-10 01:00:00-05:00,82.94,SW
2023-06-10 13:00:00-05:00,83.0,NE
2023-06-11 01:00:00-05:00,77.53625,NE
2023-06-11 13:00:00-05:00,79.18875,E
2023-06-12 01:00:00-05:00,76.78625,N
2023-06-12 13:00:00-05:00,79.1325,N
2023-06-13 01:00:00-05:00,77.96375,NNW
2023-06-13 13:00:00-05:00,81.63749999999999,NNE
2023-06-14 01:00:00-05:00,80.3575,NNE
2023-06-14 13:00:00-05:00,81.2325,NE
2023-06-15 01:00:00-05:00,79.12125,ENE
2023-06-15 13:00:00-05:00,80.08375,ENE
2023-06-16 01:00:00-05:00,76.86875,E
2023-06-16 13:00:00-05:00,78.88307692307693,E
2023-06-17 01:00:00-05:00,77.7875,E
2023-06-17 13:00:00-05:00,81.21125,SSE
2023-06-18 01:00:00-05:00,81.02464788732394,ENE
2023-06-18 13:00:00-05:00,79.6,ESE
2023-06-19 01:00:00-05:00,77.52749999999999,ENE
2023-06-19 13:00:00-05:00,82.395,SSW
2023-06-20 01:00:00-05:00,82.87875000000001,S
2023-06-20 13:00:00-05:00,86.68625,SSE
2023-06-21 01:00:00-05:00,85.38375,SSE
2023-06-21 13:00:00-05:00,88.035,SSE
2023-06-22 01:00:00-05:00,86.7525,SSE
2023-06-22 13:00:00-05:00,89.0638028169014,SSW
2023-06-23 01:00:00-05:00,87.53760563380281,SSW
2023-06-23 13:00:00-05:00,89.26643356643356,ENE
2023-06-24 01:00:00-05:00,86.15249999999999,SSE
2023-06-24 13:00:00-05:00,85.96475524475524,SSW
2023-06-25 01:00:00-05:00,82.88,NNE
2023-06-25 13:00:00-05:00,81.46875,N
2023-06-26 01:00:00-05:00,79.0175,N
2023-06-26 13:00:00-05:00,81.6575,N
2023-06-27 01:00:00-05:00,80.95625000000001,WNW
2023-06-27 13:00:00-05:00,83.72875,SW
2023-06-28 01:00:00-05:00,82.65375,SSW
2023-06-28 13:00:00-05:00,83.98124999999999,SW
2023-06-29 01:00:00-05:00,82.5075,NE
2023-06-29 13:00:00-05:00,85.91375,NW
